id_abo,debut_abonnement,genre,type_abonnement,tarif_mensuel,age
5304264,2027-07-07,non-binaire,2trajet_sem_meca,3,24
10763584,2027-07-16,femme,illimité,25,42
24685756,2028-04-30,non-binaire,2trajet_sem_meca,3,19
6930406,2027-11-27,,2trajet_sem_tous,6,51
8765470,2027-07-24,homme,2trajet_sem_meca,3,21
4928862,2027-07-27,homme,2trajet_sem_meca,3,21
19613780,2028-02-08,femme,10trajet_sem_tous,16,21
26528199,2027-09-05,homme,2trajet_sem_tous,6,33
14019275,2027-12-05,non-binaire,2trajet_sem_tous,6,43
28392297,2027-08-19,homme,2trajet_sem_tous,6,40
17711874,2027-11-12,femme,2trajet_sem_meca,3,34
8975705,2027-08-09,homme,2trajet_sem_meca,3,28
14349841,2027-09-22,femme,2trajet_sem_meca,3,23
29089438,2027-08-03,homme,2trajet_sem_tous,6,63
5823365,2028-05-26,,2trajet_sem_tous,6,26
26360515,2027-08-16,femme,2trajet_sem_tous,6,50
21040440,2028-05-03,non-binaire,2trajet_sem_meca,3,28
20403174,2027-07-18,femme,2trajet_sem_tous,6,38
11278784,2027-07-08,non-binaire,2trajet_sem_tous,6,27
3969021,2027-09-16,femme,10trajet_sem_meca,8,30
5839822,2028-02-14,homme,10trajet_sem_tous,16,33
29121283,2028-02-22,femme,illimité,25,48
18225773,2027-06-27,femme,2trajet_sem_meca,3,21
1356491,2027-07-30,femme,2trajet_sem_meca,3,29
15250367,2027-06-18,femme,2trajet_sem_meca,3,35
2707428,2028-05-11,femme,2trajet_sem_tous,6,33
9303421,2027-07-22,homme,2trajet_sem_meca,3,22
3078023,2028-04-18,,2trajet_sem_meca,3,23
15789812,2027-11-12,homme,2trajet_sem_tous,6,33
28837522,2027-06-05,femme,10trajet_sem_tous,16,29
11959987,2027-08-11,homme,2trajet_sem_meca,3,30
25509373,2027-12-29,,2trajet_sem_tous,6,31
26161544,2027-08-20,homme,10trajet_sem_tous,16,24
9955809,2027-07-01,femme,2trajet_sem_meca,3,28
30303704,2027-09-12,femme,2trajet_sem_tous,6,30
13417375,2027-09-01,femme,2trajet_sem_meca,3,32
16989445,2027-12-16,homme,2trajet_sem_tous,6,46
10395021,2027-07-19,,10trajet_sem_tous,16,33
17286628,2028-04-26,femme,2trajet_sem_meca,3,24
5779650,2027-06-07,femme,2trajet_sem_meca,3,33
14434170,2027-10-02,,2trajet_sem_tous,6,38
9279487,2028-05-22,homme,2trajet_sem_meca,3,29
11723012,2027-06-16,femme,2trajet_sem_meca,3,21
5358537,2028-03-10,non-binaire,2trajet_sem_meca,3,17
14488994,2027-08-15,,2trajet_sem_meca,3,26
12249006,2027-09-13,femme,2trajet_sem_tous,6,44
9302770,2027-06-28,homme,2trajet_sem_tous,6,34
15931225,2028-04-01,femme,2trajet_sem_tous,6,47
18823770,2027-10-07,femme,2trajet_sem_meca,3,26
7822315,2028-06-01,homme,2trajet_sem_tous,6,32
6639699,2028-04-04,homme,10trajet_sem_meca,8,23
1120466,2028-01-29,femme,2trajet_sem_tous,6,38
2097644,2027-09-09,homme,2trajet_sem_tous,6,24
16211503,2027-09-10,homme,illimité,25,35
2349638,2028-01-19,homme,2trajet_sem_tous,6,44
27150706,2028-01-10,homme,10trajet_sem_meca,8,25
21236300,2028-03-27,femme,2trajet_sem_meca,3,23
11419406,2027-08-27,femme,2trajet_sem_tous,6,40
11149496,2027-09-17,,2trajet_sem_meca,3,24
4254004,2027-08-12,femme,2trajet_sem_tous,6,38
20246973,2028-01-26,femme,2trajet_sem_tous,6,37
29635034,2028-04-11,homme,illimité,25,44
20983406,2028-05-19,femme,2trajet_sem_tous,6,35
7411096,2027-12-29,femme,2trajet_sem_meca,3,25
21814669,2027-12-19,,2trajet_sem_tous,6,37
5976111,2027-12-17,femme,illimité,25,45
19885505,2027-11-23,femme,illimité,25,36
15345313,2027-08-17,,2trajet_sem_tous,6,23
15954985,2027-09-03,homme,2trajet_sem_tous,6,40
11296889,2027-12-26,homme,10trajet_sem_tous,16,28
18395011,2028-04-18,homme,2trajet_sem_meca,3,17
4459813,2028-06-03,homme,10trajet_sem_tous,16,31
21990618,2027-06-13,homme,10trajet_sem_tous,16,34
28812151,2028-05-31,femme,2trajet_sem_tous,6,33
1970555,2027-06-22,femme,2trajet_sem_meca,3,22
30266744,2028-04-27,,10trajet_sem_tous,16,32
19606259,2028-02-18,femme,2trajet_sem_tous,6,36
21561222,2027-08-16,homme,2trajet_sem_tous,6,42
26173732,2027-06-12,,2trajet_sem_meca,3,21
26137903,2028-05-31,femme,2trajet_sem_meca,3,29
4486091,2027-09-14,femme,10trajet_sem_tous,16,33
21303238,2027-09-22,homme,2trajet_sem_tous,6,40
27288223,2027-07-11,homme,2trajet_sem_tous,6,41
1741210,2027-12-19,femme,illimité,25,44
14278970,2027-07-22,homme,2trajet_sem_meca,3,21
18845675,2027-07-12,femme,illimité,25,50
3583649,2027-11-11,,illimité,25,39
6167665,2027-09-02,femme,illimité,25,37
24508916,2027-09-04,femme,10trajet_sem_tous,16,29
16953208,2027-07-01,homme,2trajet_sem_tous,6,25
24343851,2028-01-17,femme,2trajet_sem_tous,6,40
23379148,2028-04-09,homme,2trajet_sem_tous,6,40
10076480,2027-09-30,homme,2trajet_sem_meca,3,34
25856672,2027-07-10,homme,2trajet_sem_tous,6,30
9979952,2027-07-06,homme,2trajet_sem_meca,3,20
19108989,2027-09-08,femme,2trajet_sem_tous,6,47
21702360,2027-09-08,,2trajet_sem_meca,3,22
19059293,2027-10-27,homme,2trajet_sem_meca,3,21
19983156,2027-08-06,homme,2trajet_sem_tous,6,33
23256171,2028-04-29,femme,2trajet_sem_meca,3,36
2249328,2027-09-16,femme,2trajet_sem_tous,6,44
29565864,2027-07-30,non-binaire,2trajet_sem_tous,6,35
27185427,2027-09-04,femme,2trajet_sem_tous,6,44
15102411,2027-08-25,femme,2trajet_sem_tous,6,50
19626777,2027-09-04,homme,2trajet_sem_tous,6,38
26122256,2028-05-22,femme,2trajet_sem_meca,3,23
5612791,2027-09-08,homme,10trajet_sem_tous,16,26
15534876,2027-08-06,femme,10trajet_sem_tous,16,32
6537751,2027-08-04,femme,2trajet_sem_tous,6,20
1103250,2027-10-24,femme,2trajet_sem_tous,6,24
16428344,2028-01-06,femme,10trajet_sem_tous,16,34
15894259,2028-01-30,femme,2trajet_sem_meca,3,28
27144326,2027-07-28,femme,2trajet_sem_meca,3,22
25848612,2027-12-15,homme,2trajet_sem_meca,3,31
20988748,2028-02-24,femme,2trajet_sem_tous,6,40
5338747,2027-12-05,homme,2trajet_sem_meca,3,28
11667217,2028-02-20,femme,2trajet_sem_tous,6,41
20501382,2028-03-10,femme,10trajet_sem_tous,16,24
459669,2027-08-28,homme,2trajet_sem_meca,3,29
2717785,2028-05-04,,10trajet_sem_meca,8,36
8687287,2027-06-07,femme,2trajet_sem_tous,6,48
20809482,2027-09-11,femme,10trajet_sem_tous,16,30
28765325,2027-08-18,homme,2trajet_sem_tous,6,41
3300422,2027-07-01,homme,2trajet_sem_meca,3,18
29221261,2028-01-13,non-binaire,2trajet_sem_tous,6,46
16894636,2027-08-05,non-binaire,2trajet_sem_tous,6,47
22702237,2027-10-02,homme,illimité,25,43
29213732,2027-09-06,,2trajet_sem_meca,3,19
14962945,2028-04-24,non-binaire,2trajet_sem_meca,3,18
15084565,2028-04-08,homme,10trajet_sem_tous,16,31
1923288,2028-03-09,homme,2trajet_sem_tous,6,37
353994,2027-06-25,non-binaire,2trajet_sem_meca,3,31
20922517,2027-09-27,homme,10trajet_sem_meca,8,29
21025848,2028-04-07,non-binaire,2trajet_sem_tous,6,49
12111732,2027-07-20,homme,illimité,25,37
19214925,2028-05-26,non-binaire,2trajet_sem_tous,6,38
8641823,2027-07-21,non-binaire,2trajet_sem_tous,6,42
29756176,2027-07-01,,2trajet_sem_meca,3,28
7966570,2027-09-05,,illimité,25,44
21450986,2027-09-03,femme,10trajet_sem_tous,16,28
16556220,2027-08-13,homme,10trajet_sem_meca,8,26
27777329,2027-06-20,femme,2trajet_sem_meca,3,30
16089929,2027-09-13,homme,2trajet_sem_tous,6,36
9787610,2028-01-23,homme,2trajet_sem_meca,3,22
2836971,2028-05-28,non-binaire,2trajet_sem_meca,3,39
994044,2028-04-17,femme,2trajet_sem_meca,3,22
29144636,2028-01-07,homme,2trajet_sem_meca,3,22
2997455,2027-09-11,femme,2trajet_sem_meca,3,31
30356088,2027-07-26,,2trajet_sem_meca,3,23
10235839,2027-07-03,non-binaire,2trajet_sem_tous,6,47
1467132,2027-08-25,non-binaire,2trajet_sem_tous,6,33
9881338,2027-09-17,femme,2trajet_sem_tous,6,41
4034766,2027-06-18,femme,2trajet_sem_meca,3,23
13927782,2027-11-09,homme,illimité,25,44
28161075,2027-06-24,,2trajet_sem_tous,6,42
22843085,2027-10-24,non-binaire,2trajet_sem_meca,3,28
6330504,2028-05-16,femme,2trajet_sem_tous,6,35
16421584,2028-04-22,homme,2trajet_sem_meca,3,21
8955430,2027-07-11,femme,2trajet_sem_meca,3,33
14237871,2027-08-17,femme,2trajet_sem_tous,6,33
8554926,2027-10-05,femme,2trajet_sem_tous,6,38
17269208,2027-07-22,femme,2trajet_sem_meca,3,24
7383038,2027-07-15,femme,2trajet_sem_meca,3,29
7126668,2027-07-13,femme,2trajet_sem_tous,6,31
23164724,2027-09-02,homme,2trajet_sem_tous,6,41
23272339,2028-05-25,homme,10trajet_sem_meca,8,20
22164542,2027-09-18,homme,illimité,25,44
15875703,2027-08-21,homme,2trajet_sem_tous,6,38
22543282,2028-06-01,femme,2trajet_sem_meca,3,19
28504729,2028-03-28,femme,2trajet_sem_tous,6,46
5862335,2027-06-12,homme,2trajet_sem_meca,3,29
15413036,2028-05-22,homme,2trajet_sem_tous,6,51
17308196,2027-08-09,femme,2trajet_sem_meca,3,25
1140912,2027-07-04,femme,2trajet_sem_meca,3,32
10266180,2027-07-21,femme,2trajet_sem_meca,3,25
16252802,2027-07-21,femme,2trajet_sem_meca,3,33
8814562,2028-03-25,femme,2trajet_sem_meca,3,25
16907511,2027-07-17,,2trajet_sem_meca,3,32
3199126,2027-06-19,femme,2trajet_sem_meca,3,47
9035369,2027-07-08,homme,10trajet_sem_tous,16,41
28677357,2027-09-07,femme,illimité,25,44
19945728,2027-06-21,non-binaire,2trajet_sem_meca,3,23
24059814,2028-04-30,,2trajet_sem_meca,3,21
8385278,2028-04-06,femme,2trajet_sem_tous,6,37
314752,2028-02-26,homme,2trajet_sem_tous,6,38
6163149,2028-02-10,,2trajet_sem_meca,3,26
26138029,2027-06-17,femme,2trajet_sem_meca,3,21
18500846,2027-10-19,femme,2trajet_sem_tous,6,32
3081747,2027-06-28,femme,illimité,25,45
19066966,2027-06-19,femme,2trajet_sem_meca,3,27
28731618,2027-09-04,,2trajet_sem_tous,6,28
12683231,2027-07-02,homme,illimité,25,42
14535212,2027-08-13,femme,2trajet_sem_meca,3,23
21126339,2028-02-21,femme,2trajet_sem_tous,6,33
8775984,2027-08-14,femme,2trajet_sem_meca,3,21
26586847,2027-09-18,homme,2trajet_sem_tous,6,39
8097403,2028-03-07,femme,2trajet_sem_meca,3,26
12388579,2027-08-21,femme,2trajet_sem_meca,3,31
9225944,2027-09-12,,10trajet_sem_tous,16,30
4846894,2028-06-02,femme,2trajet_sem_tous,6,44
26696138,2027-08-26,non-binaire,2trajet_sem_meca,3,34
24691105,2027-06-13,non-binaire,illimité,25,41
9551515,2027-08-23,homme,2trajet_sem_tous,6,38
14007603,2027-06-11,homme,2trajet_sem_meca,3,36
17383402,2027-08-31,femme,2trajet_sem_meca,3,42
3918324,2027-12-26,femme,2trajet_sem_tous,6,30
28556616,2028-01-30,homme,2trajet_sem_meca,3,25
8366000,2027-08-10,femme,2trajet_sem_tous,6,29
10388578,2027-07-07,femme,2trajet_sem_meca,3,37
1159838,2027-11-02,homme,2trajet_sem_tous,6,58
14368198,2027-08-10,femme,2trajet_sem_meca,3,22
30088664,2028-05-24,femme,2trajet_sem_meca,3,29
20601647,2027-09-06,femme,10trajet_sem_tous,16,24
7221389,2027-09-15,non-binaire,2trajet_sem_meca,3,24
11190081,2028-05-01,homme,2trajet_sem_tous,6,30
14695108,2027-06-22,femme,illimité,25,37
26495528,2028-05-13,femme,10trajet_sem_tous,16,35
10553775,2027-06-05,,10trajet_sem_tous,16,28
5106325,2028-01-01,femme,2trajet_sem_tous,6,23
14142249,2027-10-07,non-binaire,2trajet_sem_tous,6,47
5412600,2028-03-06,non-binaire,2trajet_sem_tous,6,29
26128108,2028-02-06,homme,2trajet_sem_tous,6,35
6275512,2027-11-23,femme,10trajet_sem_meca,8,22
10495299,2028-02-29,femme,2trajet_sem_tous,6,27
1759889,2028-04-11,homme,2trajet_sem_meca,3,25
15393308,2027-07-15,femme,2trajet_sem_tous,6,18
15412468,2027-10-16,homme,2trajet_sem_tous,6,36
17046679,2027-06-29,homme,2trajet_sem_meca,3,25
20823700,2028-04-27,homme,2trajet_sem_meca,3,21
20499748,2027-08-30,homme,2trajet_sem_meca,3,27
9233565,2027-11-07,femme,2trajet_sem_meca,3,30
17812959,2028-02-07,femme,10trajet_sem_tous,16,26
7061177,2028-03-20,femme,2trajet_sem_tous,6,37
22536049,2028-05-13,homme,2trajet_sem_meca,3,22
11532835,2028-05-28,non-binaire,2trajet_sem_tous,6,34
4476133,2028-04-04,femme,2trajet_sem_tous,6,40
1767288,2027-09-14,femme,2trajet_sem_tous,6,42
29888051,2027-12-20,homme,2trajet_sem_tous,6,35
25793805,2027-10-20,non-binaire,2trajet_sem_meca,3,34
26453871,2028-04-17,homme,2trajet_sem_meca,3,21
17728148,2028-05-21,femme,2trajet_sem_tous,6,41
16023295,2027-06-26,femme,2trajet_sem_meca,3,31
24624398,2028-04-06,homme,2trajet_sem_tous,6,43
1456949,2028-02-20,femme,2trajet_sem_tous,6,42
30642478,2028-01-29,,10trajet_sem_tous,16,32
26893109,2028-05-31,femme,2trajet_sem_meca,3,24
12809001,2027-07-21,femme,2trajet_sem_meca,3,32
24259698,2028-02-25,homme,10trajet_sem_meca,8,27
29847625,2027-07-09,homme,illimité,25,44
8694293,2027-08-29,homme,2trajet_sem_tous,6,46
14722876,2027-12-10,non-binaire,2trajet_sem_tous,6,49
14244574,2027-12-29,femme,2trajet_sem_tous,6,30
14876748,2027-06-08,homme,2trajet_sem_meca,3,24
14404641,2028-03-02,,2trajet_sem_meca,3,26
14488930,2027-12-14,femme,2trajet_sem_meca,3,24
26833531,2027-10-10,femme,2trajet_sem_tous,6,41
1703380,2027-07-05,femme,10trajet_sem_tous,16,31
18960710,2028-05-19,homme,2trajet_sem_meca,3,21
2044227,2027-08-13,femme,2trajet_sem_tous,6,38
14025943,2028-05-05,homme,2trajet_sem_tous,6,41
12801844,2027-11-21,homme,2trajet_sem_meca,3,24
20636532,2027-07-18,femme,2trajet_sem_meca,3,31
2692033,2027-08-20,,2trajet_sem_tous,6,37
22788306,2027-10-09,femme,10trajet_sem_meca,8,30
3947026,2027-08-22,homme,2trajet_sem_tous,6,30
18944097,2027-07-01,femme,10trajet_sem_tous,16,26
27110561,2027-10-15,homme,2trajet_sem_meca,3,21
16623332,2027-11-14,femme,2trajet_sem_meca,3,37
7877561,2028-03-18,homme,2trajet_sem_meca,3,31
16831625,2028-02-25,homme,2trajet_sem_meca,3,23
25539651,2028-03-12,femme,2trajet_sem_meca,3,31
23027792,2027-09-12,homme,2trajet_sem_tous,6,32
29404711,2027-09-24,femme,2trajet_sem_tous,6,48
17302837,2027-06-10,,2trajet_sem_meca,3,36
13332580,2028-04-06,femme,2trajet_sem_tous,6,45
13976187,2028-02-14,homme,2trajet_sem_tous,6,36
23676924,2028-03-07,femme,10trajet_sem_meca,8,30
12209005,2028-01-25,homme,2trajet_sem_tous,6,36
29683533,2027-07-30,femme,2trajet_sem_meca,3,35
15923844,2027-08-28,femme,2trajet_sem_tous,6,49
24366536,2027-06-12,,2trajet_sem_tous,6,42
12757233,2027-08-01,homme,illimité,25,42
20054369,2027-09-01,femme,10trajet_sem_tous,16,28
16343112,2028-04-22,femme,2trajet_sem_meca,3,38
10569064,2027-07-04,femme,illimité,25,37
19670488,2027-12-03,femme,2trajet_sem_meca,3,29
14426002,2027-06-18,femme,10trajet_sem_meca,8,21
9864662,2027-12-22,femme,2trajet_sem_meca,3,22
16711056,2028-02-28,homme,2trajet_sem_meca,3,21
12562411,2027-08-27,homme,2trajet_sem_meca,3,36
6736298,2027-12-28,femme,2trajet_sem_meca,3,23
3030817,2027-09-19,femme,2trajet_sem_meca,3,20
19256784,2027-09-09,,2trajet_sem_tous,6,45
14740988,2027-06-08,femme,illimité,25,47
244712,2027-06-13,femme,2trajet_sem_meca,3,27
23490271,2027-12-06,homme,2trajet_sem_tous,6,24
1015283,2027-09-12,homme,2trajet_sem_tous,6,41
24094211,2028-05-12,non-binaire,2trajet_sem_tous,6,39
10880216,2027-12-23,homme,10trajet_sem_meca,8,27
12454217,2027-10-07,homme,2trajet_sem_meca,3,22
2954001,2027-09-25,homme,10trajet_sem_tous,16,35
15840627,2028-02-18,homme,2trajet_sem_meca,3,28
4919328,2027-07-19,femme,10trajet_sem_tous,16,30
5528448,2027-10-02,femme,2trajet_sem_meca,3,26
16612853,2028-04-24,homme,2trajet_sem_tous,6,28
5865293,2027-08-01,homme,2trajet_sem_meca,3,25
26936685,2027-09-09,homme,10trajet_sem_tous,16,29
13609179,2027-08-31,femme,2trajet_sem_meca,3,32
13608866,2028-05-21,homme,2trajet_sem_tous,6,35
29530437,2027-06-18,homme,2trajet_sem_meca,3,36
5287156,2027-10-31,homme,2trajet_sem_meca,3,29
13692127,2027-07-29,femme,2trajet_sem_tous,6,50
25451178,2027-09-30,femme,2trajet_sem_tous,6,41
4654527,2027-09-13,homme,2trajet_sem_tous,6,33
8911999,2027-08-31,femme,2trajet_sem_meca,3,29
15792507,2028-01-18,femme,2trajet_sem_meca,3,29
23454231,2027-11-03,femme,10trajet_sem_meca,8,31
6869986,2027-09-09,homme,2trajet_sem_tous,6,47
13147114,2027-12-19,,2trajet_sem_meca,3,21
16705974,2027-07-19,femme,10trajet_sem_tous,16,32
855019,2028-05-10,homme,2trajet_sem_meca,3,31
29401049,2027-07-21,homme,2trajet_sem_meca,3,31
16303784,2027-07-27,femme,2trajet_sem_tous,6,39
27906149,2028-05-20,femme,2trajet_sem_tous,6,33
764922,2027-09-04,femme,2trajet_sem_meca,3,34
23965481,2027-09-13,non-binaire,10trajet_sem_tous,16,29
30155267,2027-06-07,femme,2trajet_sem_tous,6,42
2576280,2027-08-17,,2trajet_sem_tous,6,28
1097675,2027-07-27,homme,2trajet_sem_meca,3,18
1369638,2027-09-06,femme,2trajet_sem_meca,3,19
6870076,2027-09-02,femme,10trajet_sem_meca,8,22
5989538,2028-01-17,homme,10trajet_sem_tous,16,38
7386066,2027-12-19,femme,2trajet_sem_meca,3,26
27502273,2027-09-11,homme,2trajet_sem_meca,3,35
29012950,2028-02-18,femme,2trajet_sem_meca,3,22
19999666,2027-06-15,homme,2trajet_sem_meca,3,23
28432963,2027-06-07,non-binaire,2trajet_sem_meca,3,19
18352046,2028-02-21,femme,2trajet_sem_meca,3,19
22233439,2027-07-21,homme,2trajet_sem_tous,6,44
27722508,2027-09-06,homme,2trajet_sem_tous,6,38
16266575,2027-06-20,,10trajet_sem_meca,8,29
18027994,2028-05-24,homme,2trajet_sem_meca,3,18
26261534,2028-01-06,femme,10trajet_sem_meca,8,22
3637779,2027-09-07,,2trajet_sem_meca,3,21
16240585,2028-03-15,femme,2trajet_sem_meca,3,26
24984697,2027-07-11,homme,2trajet_sem_tous,6,37
30054212,2027-08-16,femme,10trajet_sem_meca,8,26
3927130,2027-06-23,femme,2trajet_sem_meca,3,26
21489890,2027-06-10,femme,10trajet_sem_meca,8,31
28918127,2028-01-26,,2trajet_sem_tous,6,47
26627111,2028-04-26,femme,illimité,25,44
12295076,2028-02-25,,2trajet_sem_tous,6,36
17242314,2027-08-31,non-binaire,2trajet_sem_tous,6,42
16984223,2028-05-23,homme,2trajet_sem_meca,3,34
4898744,2027-08-18,femme,2trajet_sem_tous,6,51
15172481,2028-05-17,non-binaire,2trajet_sem_tous,6,60
6182735,2027-11-22,homme,2trajet_sem_meca,3,36
9983937,2028-02-29,homme,2trajet_sem_meca,3,24
21278766,2027-11-03,femme,10trajet_sem_meca,8,36
7856866,2028-05-08,femme,2trajet_sem_meca,3,27
5259279,2027-08-02,femme,10trajet_sem_meca,8,30
11093230,2027-09-05,,2trajet_sem_tous,6,51
11103968,2027-12-31,homme,2trajet_sem_meca,3,19
18812906,2028-02-15,femme,2trajet_sem_meca,3,32
20754416,2027-07-01,non-binaire,2trajet_sem_tous,6,31
22359895,2027-07-14,non-binaire,2trajet_sem_meca,3,33
19772471,2027-11-01,femme,2trajet_sem_meca,3,29
20373986,2027-08-19,femme,2trajet_sem_tous,6,43
6270207,2027-11-23,homme,2trajet_sem_tous,6,37
21465090,2028-01-20,homme,2trajet_sem_tous,6,39
28853363,2027-10-05,femme,2trajet_sem_tous,6,55
12139083,2028-02-14,homme,2trajet_sem_meca,3,27
3655112,2027-07-11,homme,2trajet_sem_meca,3,35
5355820,2027-09-07,homme,10trajet_sem_meca,8,19
25625497,2027-10-31,femme,2trajet_sem_tous,6,46
22341568,2028-05-31,femme,2trajet_sem_tous,6,42
19289749,2028-01-30,homme,2trajet_sem_meca,3,29
8329396,2027-08-11,femme,2trajet_sem_tous,6,25
13231882,2027-09-21,femme,10trajet_sem_tous,16,31
8178381,2027-10-06,non-binaire,illimité,25,36
26068194,2027-09-05,femme,2trajet_sem_tous,6,30
24226733,2027-09-07,femme,2trajet_sem_tous,6,43
19493753,2027-10-16,homme,2trajet_sem_tous,6,40
29697356,2027-06-11,femme,10trajet_sem_meca,8,19
10255378,2028-05-05,homme,2trajet_sem_meca,3,21
11007007,2027-07-24,homme,10trajet_sem_tous,16,26
7918115,2027-09-10,femme,2trajet_sem_meca,3,33
24212137,2027-10-09,femme,10trajet_sem_tous,16,35
13998572,2028-01-26,homme,2trajet_sem_tous,6,43
25052005,2027-10-17,femme,illimité,25,44
12077737,2027-12-14,non-binaire,2trajet_sem_tous,6,33
19853295,2027-12-02,femme,2trajet_sem_tous,6,43
29988277,2028-05-17,femme,2trajet_sem_tous,6,37
6500963,2028-05-18,homme,2trajet_sem_tous,6,32
1408873,2027-08-22,homme,10trajet_sem_tous,16,32
4632163,2027-09-09,femme,2trajet_sem_meca,3,28
18373450,2028-05-23,homme,2trajet_sem_meca,3,25
8239106,2027-09-11,femme,2trajet_sem_meca,3,20
11741638,2027-08-14,femme,2trajet_sem_tous,6,35
23572998,2027-07-21,homme,2trajet_sem_tous,6,40
10552266,2027-12-07,homme,2trajet_sem_meca,3,24
29307727,2027-10-25,homme,2trajet_sem_tous,6,36
14187277,2028-01-11,femme,10trajet_sem_meca,8,25
13896374,2028-02-10,femme,2trajet_sem_tous,6,38
17408228,2027-07-18,,2trajet_sem_meca,3,17
3020980,2028-03-26,,2trajet_sem_tous,6,47
77552,2027-12-26,homme,2trajet_sem_meca,3,32
6726241,2027-09-21,femme,10trajet_sem_meca,8,28
12574094,2027-12-04,homme,2trajet_sem_meca,3,24
8823535,2027-07-25,homme,2trajet_sem_meca,3,31
1566231,2028-02-04,femme,2trajet_sem_meca,3,32
30493627,2028-04-18,femme,illimité,25,42
10563936,2027-10-21,homme,10trajet_sem_meca,8,25
7387539,2027-08-05,,2trajet_sem_tous,6,44
26955739,2027-07-22,homme,2trajet_sem_meca,3,35
12163509,2027-07-10,femme,2trajet_sem_meca,3,29
21478573,2028-01-14,homme,illimité,25,41
4635202,2027-06-19,femme,2trajet_sem_tous,6,41
8957558,2027-07-24,femme,2trajet_sem_meca,3,25
27717263,2028-03-25,femme,2trajet_sem_tous,6,39
19689840,2027-07-23,homme,2trajet_sem_meca,3,23
30480427,2027-10-04,homme,2trajet_sem_meca,3,26
15140115,2028-04-13,femme,2trajet_sem_meca,3,29
6994722,2027-09-02,non-binaire,2trajet_sem_tous,6,43
26180328,2028-04-27,homme,2trajet_sem_tous,6,31
23425423,2028-03-10,femme,2trajet_sem_meca,3,33
25414986,2028-04-14,,2trajet_sem_tous,6,49
18667320,2027-06-21,,2trajet_sem_tous,6,24
9748218,2027-06-15,,2trajet_sem_tous,6,33
21729568,2027-12-18,homme,10trajet_sem_tous,16,36
24103522,2028-02-18,femme,10trajet_sem_tous,16,34
23111225,2027-08-25,homme,2trajet_sem_tous,6,39
15600756,2027-10-11,homme,2trajet_sem_tous,6,29
24880146,2028-02-11,non-binaire,10trajet_sem_meca,8,28
1117978,2027-08-12,homme,2trajet_sem_tous,6,48
10065183,2028-03-05,femme,2trajet_sem_meca,3,29
646986,2028-01-31,,2trajet_sem_tous,6,36
475983,2028-03-10,homme,2trajet_sem_tous,6,36
29224358,2028-04-10,femme,2trajet_sem_meca,3,19
605907,2027-08-30,,2trajet_sem_tous,6,55
26839218,2027-08-10,,10trajet_sem_meca,8,23
15800733,2027-06-25,femme,2trajet_sem_tous,6,44
23045737,2028-02-05,femme,10trajet_sem_tous,16,28
27180583,2028-05-28,femme,10trajet_sem_meca,8,31
15431264,2027-08-03,femme,2trajet_sem_meca,3,38
30246242,2027-07-16,homme,2trajet_sem_meca,3,21
20787676,2027-09-18,non-binaire,2trajet_sem_meca,3,28
4071935,2028-04-16,femme,10trajet_sem_meca,8,22
10098681,2027-07-27,non-binaire,2trajet_sem_meca,3,25
17840811,2027-11-12,femme,2trajet_sem_tous,6,47
16216785,2027-09-02,femme,2trajet_sem_tous,6,49
19878294,2027-07-13,homme,2trajet_sem_tous,6,42
5584751,2028-02-23,femme,2trajet_sem_meca,3,25
25480054,2028-03-10,homme,2trajet_sem_tous,6,48
14516406,2027-09-12,non-binaire,2trajet_sem_meca,3,25
1726412,2028-05-10,homme,10trajet_sem_meca,8,26
24111637,2028-03-30,homme,2trajet_sem_tous,6,40
3988545,2027-09-01,,2trajet_sem_tous,6,50
20074435,2027-07-15,,2trajet_sem_tous,6,42
8533507,2027-08-02,homme,2trajet_sem_tous,6,30
